visibility_score,visibility_label,swell_band,logged_at_utc,location,valid_time_utc,valid_time_local,wind_speed_kmh,wind_dir_deg,wind_gust_kmh,rainfall_mm,swell_height_m,swell_period_s,swell_dir_deg,wave_height_m,wind_wave_height_m,current_velocity_kmh,current_dir_deg,sea_level_height_m,sea_surface_temp_c,chlorophyll_mg_m3,chlorophyll_source,notes
91.2,Excellent,,2026-08-30T18:04:16Z,Eden,2026-08-30T17:00:00Z,2026-08-31T03:00,8.4,277,15.1,0.0,,,,,,0.3,135,-0.58,16.7,,unavailable (no satellite pass / dataset error),
91.8,Excellent,,2026-08-30T18:04:16Z,Eden,2026-08-30T18:00:00Z,2026-08-31T04:00,7.8,266,15.5,0.0,,,,,,0.3,135,-0.56,16.7,,unavailable (no satellite pass / dataset error),
83.0,Excellent,Doable,2026-08-30T18:04:16Z,Green Cape,2026-08-30T13:00:00Z,2026-08-30T23:00,7.9,246,13.3,0.0,0.96,5.35,194,1.22,0.1,0.4,153,0.35,16.9,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Doable,2026-08-30T18:04:16Z,Green Cape,2026-08-30T14:00:00Z,2026-08-31T00:00,8.5,232,15.5,0.0,0.92,5.35,195,1.2,0.1,0.4,153,0.06,16.9,,unavailable (no satellite pass / dataset error),
83.2,Excellent,Doable,2026-08-30T18:04:16Z,Green Cape,2026-08-30T15:00:00Z,2026-08-31T01:00,7.6,234,15.1,0.0,0.9,5.35,195,1.18,0.1,0.6,162,-0.23,16.9,,unavailable (no satellite pass / dataset error),
82.8,Excellent,Doable,2026-08-30T18:04:16Z,Green Cape,2026-08-30T16:00:00Z,2026-08-31T02:00,7.8,247,13.7,0.0,0.9,5.4,196,1.2,0.14,0.6,162,-0.46,16.9,,unavailable (no satellite pass / dataset error),
81.7,Excellent,Doable,2026-08-30T18:04:16Z,Green Cape,2026-08-30T17:00:00Z,2026-08-31T03:00,9.1,253,16.9,0.0,0.9,5.45,196,1.22,0.18,0.6,162,-0.58,16.9,,unavailable (no satellite pass / dataset error),
81.6,Excellent,Doable,2026-08-30T18:04:16Z,Green Cape,2026-08-30T18:00:00Z,2026-08-31T04:00,8.7,248,16.2,0.0,0.9,5.5,197,1.24,0.22,0.7,166,-0.56,16.9,,unavailable (no satellite pass / dataset error),
89.7,Excellent,Great,2026-08-30T18:04:16Z,Tathra,2026-08-30T13:00:00Z,2026-08-30T23:00,5.8,300,11.5,0.0,0.44,6.1,122,0.66,0.0,0.2,180,0.37,17.4,,unavailable (no satellite pass / dataset error),
89.6,Excellent,Great,2026-08-30T18:04:16Z,Tathra,2026-08-30T14:00:00Z,2026-08-31T00:00,5.5,283,10.4,0.0,0.44,5.15,117,0.64,0.0,0.2,180,0.08,17.3,,unavailable (no satellite pass / dataset error),
89.9,Excellent,Great,2026-08-30T18:04:16Z,Tathra,2026-08-30T15:00:00Z,2026-08-31T01:00,5.0,249,10.1,0.0,0.42,4.65,113,0.64,0.0,0.2,180,-0.22,17.3,,unavailable (no satellite pass / dataset error),
90.8,Excellent,Great,2026-08-30T18:04:16Z,Tathra,2026-08-30T16:00:00Z,2026-08-31T02:00,3.8,267,9.7,0.0,0.42,5.0,116,0.64,0.0,0.2,180,-0.46,17.3,,unavailable (no satellite pass / dataset error),
89.9,Excellent,Great,2026-08-30T18:04:16Z,Tathra,2026-08-30T17:00:00Z,2026-08-31T03:00,5.2,282,10.4,0.0,0.42,5.7,120,0.62,0.0,0.2,180,-0.58,17.3,,unavailable (no satellite pass / dataset error),
88.4,Excellent,Great,2026-08-30T18:04:16Z,Tathra,2026-08-30T18:00:00Z,2026-08-31T04:00,7.2,295,13.7,0.0,0.42,6.25,123,0.62,0.0,0.2,180,-0.56,17.3,,unavailable (no satellite pass / dataset error),
79.2,Good,Doable,2026-08-30T18:04:16Z,Bermagui,2026-08-30T13:00:00Z,2026-08-30T23:00,11.2,307,20.9,0.0,1.18,7.25,150,1.38,0.02,0.3,135,0.37,17.4,,unavailable (no satellite pass / dataset error),
79.9,Good,Doable,2026-08-30T18:04:16Z,Bermagui,2026-08-30T14:00:00Z,2026-08-31T00:00,10.2,311,21.6,0.0,1.08,7.65,156,1.38,0.0,0.3,135,0.08,17.4,,unavailable (no satellite pass / dataset error),
81.7,Excellent,Doable,2026-08-30T18:04:16Z,Bermagui,2026-08-30T15:00:00Z,2026-08-31T01:00,8.9,308,20.9,0.0,0.98,7.75,161,1.36,0.0,0.0,90,-0.22,17.4,,unavailable (no satellite pass / dataset error),
83.0,Excellent,Doable,2026-08-30T18:04:16Z,Bermagui,2026-08-30T16:00:00Z,2026-08-31T02:00,7.3,242,17.6,0.0,0.98,7.25,154,1.34,0.0,0.0,90,-0.46,17.4,,unavailable (no satellite pass / dataset error),
81.7,Excellent,Doable,2026-08-30T18:04:16Z,Bermagui,2026-08-30T17:00:00Z,2026-08-31T03:00,9.1,229,18.0,0.0,0.98,6.45,147,1.34,0.02,0.0,90,-0.58,17.4,,unavailable (no satellite pass / dataset error),
82.2,Excellent,Doable,2026-08-30T18:04:16Z,Bermagui,2026-08-30T18:00:00Z,2026-08-31T04:00,8.6,241,18.0,0.0,0.98,5.9,140,1.32,0.02,0.0,90,-0.55,17.4,,unavailable (no satellite pass / dataset error),
83.9,Excellent,Doable,2026-08-30T18:04:16Z,Narooma,2026-08-30T13:00:00Z,2026-08-30T23:00,7.5,297,12.2,0.0,1.02,6.95,150,1.14,0.0,0.3,135,0.37,17.2,,unavailable (no satellite pass / dataset error),
84.9,Excellent,Doable,2026-08-30T18:04:16Z,Narooma,2026-08-30T14:00:00Z,2026-08-31T00:00,6.1,282,11.9,0.0,1.0,6.25,149,1.14,0.0,0.3,135,0.07,17.2,,unavailable (no satellite pass / dataset error),
85.8,Excellent,Doable,2026-08-30T18:04:16Z,Narooma,2026-08-30T15:00:00Z,2026-08-31T01:00,4.9,287,10.8,0.0,0.96,5.75,149,1.14,0.0,0.3,135,-0.23,17.2,,unavailable (no satellite pass / dataset error),
87.0,Excellent,Doable,2026-08-30T18:04:16Z,Narooma,2026-08-30T16:00:00Z,2026-08-31T02:00,3.9,248,9.0,0.0,0.96,5.75,149,1.12,0.0,0.2,90,-0.46,17.2,,unavailable (no satellite pass / dataset error),
84.3,Excellent,Doable,2026-08-30T18:04:16Z,Narooma,2026-08-30T17:00:00Z,2026-08-31T03:00,7.5,222,14.0,0.0,0.96,6.05,148,1.12,0.0,0.2,90,-0.58,17.2,,unavailable (no satellite pass / dataset error),
82.5,Excellent,Doable,2026-08-30T18:04:16Z,Narooma,2026-08-30T18:00:00Z,2026-08-31T04:00,10.0,221,19.8,0.0,0.96,6.25,148,1.1,0.0,0.2,0,-0.56,17.2,,unavailable (no satellite pass / dataset error),
81.0,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Batemans Bay (Inside),2026-08-30T13:00:00Z,2026-08-30T23:00,8.2,303,13.7,0.0,1.32,7.6,150,1.36,0.0,0.7,180,0.37,17.3,,unavailable (no satellite pass / dataset error),
81.0,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Batemans Bay (Inside),2026-08-30T14:00:00Z,2026-08-31T00:00,8.3,304,15.5,0.0,1.3,7.4,150,1.36,0.0,0.5,180,0.07,17.2,,unavailable (no satellite pass / dataset error),
81.5,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Batemans Bay (Inside),2026-08-30T15:00:00Z,2026-08-31T01:00,7.3,308,14.4,0.0,1.26,7.15,150,1.36,0.0,0.6,198,-0.24,17.2,,unavailable (no satellite pass / dataset error),
82.0,Excellent,Doable,2026-08-30T18:04:16Z,Batemans Bay (Inside),2026-08-30T16:00:00Z,2026-08-31T02:00,6.9,309,13.3,0.0,1.2,6.8,149,1.34,0.0,0.6,198,-0.48,17.2,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Doable,2026-08-30T18:04:16Z,Batemans Bay (Inside),2026-08-30T17:00:00Z,2026-08-31T03:00,6.5,294,12.2,0.0,1.14,6.4,149,1.34,0.0,0.4,207,-0.59,17.2,,unavailable (no satellite pass / dataset error),
83.7,Excellent,Doable,2026-08-30T18:04:16Z,Batemans Bay (Inside),2026-08-30T18:00:00Z,2026-08-31T04:00,5.4,264,12.2,0.0,1.08,6.25,148,1.32,0.0,0.4,207,-0.56,17.2,,unavailable (no satellite pass / dataset error),
80.8,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Batemans Bay (Outside),2026-08-30T13:00:00Z,2026-08-30T23:00,8.2,303,13.7,0.0,1.34,7.3,147,1.38,0.0,0.7,180,0.37,17.3,,unavailable (no satellite pass / dataset error),
80.8,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Batemans Bay (Outside),2026-08-30T14:00:00Z,2026-08-31T00:00,8.3,304,15.5,0.0,1.3,6.95,147,1.38,0.0,0.5,180,0.07,17.2,,unavailable (no satellite pass / dataset error),
81.3,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Batemans Bay (Outside),2026-08-30T15:00:00Z,2026-08-31T01:00,7.3,308,14.4,0.0,1.26,6.65,147,1.38,0.0,0.6,198,-0.24,17.2,,unavailable (no satellite pass / dataset error),
81.8,Excellent,Doable,2026-08-30T18:04:16Z,Batemans Bay (Outside),2026-08-30T16:00:00Z,2026-08-31T02:00,6.9,309,13.3,0.0,1.2,6.35,146,1.36,0.0,0.6,198,-0.48,17.2,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Doable,2026-08-30T18:04:16Z,Batemans Bay (Outside),2026-08-30T17:00:00Z,2026-08-31T03:00,6.5,294,12.2,0.0,1.14,6.1,146,1.34,0.0,0.4,207,-0.59,17.2,,unavailable (no satellite pass / dataset error),
83.7,Excellent,Doable,2026-08-30T18:04:16Z,Batemans Bay (Outside),2026-08-30T18:00:00Z,2026-08-31T04:00,5.4,264,12.2,0.0,1.08,6.1,145,1.32,0.0,0.4,207,-0.56,17.2,,unavailable (no satellite pass / dataset error),
85.0,Excellent,Doable,2026-08-30T18:04:16Z,Ulladulla,2026-08-30T13:00:00Z,2026-08-30T23:00,6.6,281,14.0,0.0,1.06,7.35,152,1.1,0.0,0.4,207,0.37,17.3,,unavailable (no satellite pass / dataset error),
85.3,Excellent,Doable,2026-08-30T18:04:16Z,Ulladulla,2026-08-30T14:00:00Z,2026-08-31T00:00,6.1,284,14.0,0.0,1.04,7.05,152,1.1,0.0,0.4,180,0.07,17.2,,unavailable (no satellite pass / dataset error),
84.7,Excellent,Doable,2026-08-30T18:04:16Z,Ulladulla,2026-08-30T15:00:00Z,2026-08-31T01:00,6.9,300,13.3,0.0,1.0,6.75,152,1.1,0.0,0.4,180,-0.24,17.2,,unavailable (no satellite pass / dataset error),
84.7,Excellent,Doable,2026-08-30T18:04:16Z,Ulladulla,2026-08-30T16:00:00Z,2026-08-31T02:00,7.4,328,14.4,0.0,0.94,6.5,152,1.08,0.0,0.3,225,-0.48,17.2,,unavailable (no satellite pass / dataset error),
85.9,Excellent,Doable,2026-08-30T18:04:16Z,Ulladulla,2026-08-30T17:00:00Z,2026-08-31T03:00,5.9,317,14.0,0.0,0.9,6.25,151,1.08,0.0,0.3,225,-0.59,17.2,,unavailable (no satellite pass / dataset error),
86.3,Excellent,Doable,2026-08-30T18:04:16Z,Ulladulla,2026-08-30T18:00:00Z,2026-08-31T04:00,5.5,283,12.6,0.0,0.84,6.15,151,1.06,0.0,0.3,225,-0.56,17.2,,unavailable (no satellite pass / dataset error),
86.4,Excellent,Doable,2026-08-30T18:04:16Z,Jervis Bay (Inside),2026-08-30T13:00:00Z,2026-08-30T23:00,5.2,326,9.4,0.0,0.96,6.85,161,1.04,0.0,0.4,207,0.38,17.5,,unavailable (no satellite pass / dataset error),
84.0,Excellent,Doable,2026-08-30T18:04:16Z,Jervis Bay (Inside),2026-08-30T14:00:00Z,2026-08-31T00:00,8.4,318,15.1,0.0,0.94,6.75,161,1.04,0.02,0.4,207,0.07,17.5,,unavailable (no satellite pass / dataset error),
84.2,Excellent,Doable,2026-08-30T18:04:16Z,Jervis Bay (Inside),2026-08-30T15:00:00Z,2026-08-31T01:00,8.1,315,15.5,0.0,0.92,6.65,161,1.04,0.02,0.4,207,-0.24,17.5,,unavailable (no satellite pass / dataset error),
83.7,Excellent,Doable,2026-08-30T18:04:16Z,Jervis Bay (Inside),2026-08-30T16:00:00Z,2026-08-31T02:00,9.0,322,14.4,0.0,0.88,6.55,161,1.04,0.02,0.3,225,-0.49,17.5,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Doable,2026-08-30T18:04:16Z,Jervis Bay (Inside),2026-08-30T17:00:00Z,2026-08-31T03:00,10.4,326,17.3,0.0,0.86,6.45,161,1.04,0.0,0.3,225,-0.6,17.5,,unavailable (no satellite pass / dataset error),
82.8,Excellent,Doable,2026-08-30T18:04:16Z,Jervis Bay (Inside),2026-08-30T18:00:00Z,2026-08-31T04:00,10.3,329,18.4,0.0,0.82,6.45,161,1.04,0.0,0.3,225,-0.56,17.5,,unavailable (no satellite pass / dataset error),
82.8,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Jervis Bay (Outside - Point Perpendicular),2026-08-30T13:00:00Z,2026-08-30T23:00,5.2,59,9.0,0.0,1.32,7.3,163,1.44,0.0,0.6,198,0.38,17.6,,unavailable (no satellite pass / dataset error),
80.6,Excellent,Bit dodgy,2026-08-30T18:04:16Z,Jervis Bay (Outside - Point Perpendicular),2026-08-30T14:00:00Z,2026-08-31T00:00,8.1,6,12.2,0.0,1.28,7.0,163,1.44,0.02,0.6,198,0.07,17.6,,unavailable (no satellite pass / dataset error),
76.7,Good,Bit dodgy,2026-08-30T18:04:16Z,Jervis Bay (Outside - Point Perpendicular),2026-08-30T15:00:00Z,2026-08-31T01:00,13.8,340,19.8,0.0,1.24,6.8,163,1.44,0.02,0.4,180,-0.24,17.6,,unavailable (no satellite pass / dataset error),
76.9,Good,Doable,2026-08-30T18:04:16Z,Jervis Bay (Outside - Point Perpendicular),2026-08-30T16:00:00Z,2026-08-31T02:00,13.4,336,21.2,0.0,1.2,6.6,163,1.42,0.02,0.4,180,-0.48,17.5,,unavailable (no satellite pass / dataset error),
77.8,Good,Doable,2026-08-30T18:04:16Z,Jervis Bay (Outside - Point Perpendicular),2026-08-30T17:00:00Z,2026-08-31T03:00,12.6,351,20.2,0.0,1.16,6.45,163,1.42,0.02,0.2,180,-0.59,17.5,,unavailable (no satellite pass / dataset error),
77.2,Good,Doable,2026-08-30T18:04:16Z,Jervis Bay (Outside - Point Perpendicular),2026-08-30T18:00:00Z,2026-08-31T04:00,13.7,3,20.2,0.0,1.12,6.4,163,1.4,0.02,0.2,180,-0.56,17.5,,unavailable (no satellite pass / dataset error),
86.3,Excellent,Great,2026-08-30T18:04:16Z,Shellharbour,2026-08-30T13:00:00Z,2026-08-30T23:00,7.4,256,15.1,0.0,0.78,7.6,156,0.9,0.0,0.3,135,0.39,17.9,,unavailable (no satellite pass / dataset error),
86.9,Excellent,Great,2026-08-30T18:04:16Z,Shellharbour,2026-08-30T14:00:00Z,2026-08-31T00:00,6.3,275,15.1,0.0,0.76,7.25,156,0.92,0.0,0.3,135,0.07,17.9,,unavailable (no satellite pass / dataset error),
87.6,Excellent,Great,2026-08-30T18:04:16Z,Shellharbour,2026-08-30T15:00:00Z,2026-08-31T01:00,5.7,279,13.0,0.0,0.74,7.0,156,0.92,0.0,0.2,90,-0.25,17.9,,unavailable (no satellite pass / dataset error),
87.6,Excellent,Great,2026-08-30T18:04:16Z,Shellharbour,2026-08-30T16:00:00Z,2026-08-31T02:00,5.1,287,12.2,0.0,0.72,6.9,156,0.92,0.0,0.2,90,-0.5,17.8,,unavailable (no satellite pass / dataset error),
87.7,Excellent,Great,2026-08-30T18:04:16Z,Shellharbour,2026-08-30T17:00:00Z,2026-08-31T03:00,5.2,284,13.0,0.0,0.72,6.85,155,0.9,0.0,0.2,90,-0.61,17.8,,unavailable (no satellite pass / dataset error),
87.3,Excellent,Great,2026-08-30T18:04:16Z,Shellharbour,2026-08-30T18:00:00Z,2026-08-31T04:00,6.2,278,14.8,0.0,0.7,6.8,155,0.9,0.0,0.0,90,-0.57,17.8,,unavailable (no satellite pass / dataset error),
87.7,Excellent,Doable,2026-08-30T18:04:16Z,Terrigal,2026-08-30T13:00:00Z,2026-08-30T23:00,4.2,275,7.9,0.0,0.96,7.9,163,1.0,0.0,0.3,135,0.4,18.1,,unavailable (no satellite pass / dataset error),
86.9,Excellent,Doable,2026-08-30T18:04:16Z,Terrigal,2026-08-30T14:00:00Z,2026-08-31T00:00,5.6,274,10.4,0.0,0.98,8.0,163,1.0,0.0,0.2,90,0.07,18.1,,unavailable (no satellite pass / dataset error),
86.6,Excellent,Doable,2026-08-30T18:04:16Z,Terrigal,2026-08-30T15:00:00Z,2026-08-31T01:00,5.8,270,11.5,0.0,0.98,7.9,163,1.02,0.0,0.2,90,-0.26,18.1,,unavailable (no satellite pass / dataset error),
